date,site,target_tn_day,n_obs_day,std_day,mask_y,L_all,L_key,L_corr,L0,L_aux_1,L_aux_2,primary_prior_column,gate,Hu,Hd,delta_h,Qg,Qg_sgn,Qg_abs,flow_mean,flow_min,flow_max,flow_signed_evidence,level_range,flow_range,connect,log_qg_abs,hydraulic_gradient_abs,mix,res,mem,exchange_strength,direction,connect_rank_trainfit,exchange_rank_trainfit,state_label,precip,temp_mean,wind_speed,solar_radiation,api3,api7,api15,month,doy,month_sin,month_cos,doy_sin,doy_cos,archive_xtk_up_level,archive_xtk_flow,archive_xtk_level_diff1,archive_xtk_flow_diff1,archive_xtk_flow_roll3,archive_xtk_flow_roll7,archive_hydro_available,target_site,mechanistic_window,storm_window_3d,state_score_s1,state_prob_s1,state_score_s2,state_prob_s2,state_score_s3,state_prob_s3,state_score_s4,state_prob_s4,z_delta_h,z_qg_sgn,z_qg_abs,z_connect,z_mix,z_res,z_mem,tn_history_feature,warm_retention_proxy,wind_resuspension_proxy,bio_season_proxy,split,tn_history,L_eff,recon_scale,connectivity_correction,tv_weight,lag_weight_0,lag_weight_1,lag_weight_2,lag_weight_3,lag_weight_4,lag_weight_5,lag_weight_6,lag_weight_7,reconstruction_mode
2023-04-10,排水闸,0.93,6,0.03162277660168378,1,236246.55994153762,19862.5240700041,3566.0251633320854,3566.0251633320854,236246.55994153762,19862.5240700041,L_corr,新滩口闸,23.464583333333334,18.035,5.429583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.530000000000001,0.0,0.9871777309546901,0.0,0.26166928125771793,0.9850193563510729,10.0,7.035402933718427,54.295833333333334,neutral,0.6799140708915145,0.5725026852846402,S1,0.0,22.405416666666667,4.226979076862335,22.609799999999996,0.0,8.882100004996119,57.3237001102484,4.0,100.0,0.8660254037844387,-0.49999999999999983,0.9886775902323405,-0.1500553983446526,23.46,0.0,-0.05000000000000071,0.0,0.0,12.971428571428572,1,排水闸,True,0,0.0,0.38322148939216594,-0.6158737085154316,0.2070042687013704,-0.25566985605422854,0.2967657975417014,-1.2211505785019479,0.11300844436476233,5.429583333333333,0.0,0.0,0.9871777309546901,0.9850193563510729,10.0,7.035402933718427,0.9500000000000001,224.05416666666667,4.16365620960039,22.35380257963517,train,0.9500000000000001,13070.878,1.0951583,1.1079484,1.0,0.30416352,0.16846734,0.10511503,0.07781311,0.07005653,0.07454412,0.08845927,0.11138108,rule_constrained
2023-04-11,排水闸,0.9066666666666666,6,0.037712361663282526,1,190153.3070613576,16385.73987659335,2988.546115749849,2988.546115749849,190153.3070613576,16385.73987659335,L_corr,新滩口闸,23.523333333333337,17.906666666666666,5.616666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.9889403791698465,0.0,0.2711400625405072,0.9873260926309401,10.0,4.573011906916979,56.16666666666671,neutral,0.6895810955961332,0.5821697099892589,S1,0.3078000049526963,21.897499999999997,2.5221874515215554,14.058900000000001,0.3078000049526963,7.793100022888666,57.631500115201106,4.0,101.0,0.8660254037844387,-0.49999999999999983,0.9859481499638304,-0.16705162550211924,23.52,0.0,0.05999999999999872,0.0,0.0,0.0,1,排水闸,True,1,-0.16436400657391093,0.3240099742615565,-0.723021230252185,0.18532611859826326,0.0,0.38189217587289603,-1.2558868288992586,0.10877173126728419,5.616666666666671,0.0,0.0,0.9889403791698465,0.9873260926309401,10.0,4.573011906916979,0.93,218.97499999999997,2.490221481393566,13.861346445526497,train,0.93,7306.173,1.1356658,1.1137487,0.3,0.3399935,0.1802152,0.106440775,0.0741675,0.063354015,0.06513011,0.07590903,0.09478986,rule_constrained
2023-04-12,排水闸,0.8883333333333333,6,0.02034425935955619,1,629050.7470429253,146311.451709594,3311.7855666337978,3311.7855666337978,629050.7470429253,146311.451709594,L_corr,新滩口闸,23.508750000000003,17.720833333333335,5.787916666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.9903426655171802,0.0,0.28076521361408147,0.9891265298454561,10.0,2.9724577394960368,57.87916666666668,neutral,0.7013963480128894,0.5886143931256713,S1,9.964800073066726,22.95583333333333,1.857083300749461,17.487,10.272600078019423,13.397400066958198,67.59630018826783,4.0,102.0,0.8660254037844387,-0.49999999999999983,0.9829265519799822,-0.18399835165768005,23.51,0.0,-0.00999999999999801,0.0,0.0,0.0,1,排水闸,True,1,-0.9319525461680211,0.21761491917513714,-1.381775258179145,0.13878200087989068,0.0,0.5526249828900942,-1.8040608353439413,0.09097809705487796,5.787916666666668,0.0,0.0,0.9903426655171802,0.9891265298454561,10.0,2.9724577394960368,0.9066666666666666,229.5583333333333,1.83689036090426,17.188436614473947,train,0.9066666666666666,5606.3657,1.213609,1.1208378,0.3,0.40789467,0.20150614,0.108031705,0.066709876,0.050551187,0.047647092,0.05295684,0.06470249,rule_constrained
2023-04-13,排水闸,0.7266666666666667,6,0.08673074554171793,1,1995801.731307985,268088.8235764,18445.549371288016,18445.549371288016,1995801.731307985,268088.8235764,L_corr,新滩口闸,23.5525,17.539166666666667,6.013333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.119999999999997,0.0,0.991923334082202,0.0,0.29267895553783213,0.9911142427843763,10.0,1.9320975306724242,60.13333333333332,neutral,0.715359828141783,0.5993555316863588,S1,17.585099791176617,23.36,2.0816666583220163,11.1942,27.85769986919604,27.86219986918468,83.75219997773229,4.0,103.0,0.8660254037844387,-0.49999999999999983,0.9796136916454901,-0.20089055513063506,23.56,0.0,0.04999999999999716,0.0,0.0,0.0,1,排水闸,True,1,-1.3452611147675984,0.16712917335187416,-1.7463043620939471,0.11191322108404823,0.0,0.6416404636293853,-2.0905738504043887,0.07931714193469239,6.013333333333332,0.0,0.0,0.991923334082202,0.9911142427843763,10.0,1.9320975306724242,0.8883333333333333,233.6,2.0631694737923083,10.965991587017944,train,0.8883333333333333,13835.732,1.2596533,1.129216,0.3,0.44162104,0.21167332,0.10843995,0.062782094,0.04415495,0.039114386,0.041900497,0.05031379,rule_constrained
2023-04-14,排水闸,0.7716666666666666,6,0.11739061101960224,1,872429.888797692,152721.64330212,6194.5484878509415,6194.5484878509415,872429.888797692,152721.64330212,L_corr,新滩口闸,23.612916666666667,17.389583333333334,6.223333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309999999999999,0.0,0.9931638209335426,0.0,0.30355871128709816,0.9926388578912569,10.0,1.2558633949370759,62.23333333333333,neutral,0.7271750805585392,0.6047261009667024,S1,5.086799886885274,20.340833333333332,2.294687489668528,8.509500000000001,32.63669975112862,32.94449975608131,88.78769986362158,4.0,104.0,0.8660254037844387,-0.49999999999999983,0.9760105506323683,-0.21772323039653177,23.62,0.0,0.060000000000002274,0.0,0.0,0.0,1,排水闸,True,1,-1.362396499647999,0.16515707140544944,-1.7678300608392905,0.11010818778935715,0.0,0.6450278335434941,-2.0909372208365484,0.07970690726169939,6.223333333333333,0.0,0.0,0.9931638209335426,0.9926388578912569,10.0,1.2558633949370759,0.7266666666666667,203.40833333333333,2.2777959689619234,8.30536178060614,train,0.7266666666666667,10458.864,1.268749,1.1363051,0.3,0.44287533,0.21205948,0.10846544,0.06264444,0.04392096,0.038794752,0.041479547,0.049760103,rule_constrained
2023-04-15,排水闸,0.9483333333333333,6,0.023392781412696975,1,375475.42414193833,84697.40657151601,3178.6074246761764,3178.6074246761764,375475.42414193833,84697.40657151601,L_corr,新滩口闸,23.61791666666667,17.249583333333334,6.368333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439999999999998,0.0,0.9939079906431239,0.0,0.31165757737447886,0.9935365353735919,10.0,0.8163112067090995,63.68333333333336,neutral,0.7336197636949516,0.6100966702470462,S1,0.017099999649872185,21.4025,4.850520809491475,19.2546,22.688999677711763,32.961599755731186,88.76429986347603,4.0,105.0,0.8660254037844387,-0.49999999999999983,0.9721181966290613,-0.23449138957040985,23.62,0.0,0.0,0.0,0.0,0.0,1,排水闸,True,1,-1.2072006003910047,0.18307994732903354,-1.6383867717655423,0.11895398726704053,0.0,0.6122394893804313,-1.965960645660005,0.08572657602349461,6.368333333333336,0.0,0.0,0.9939079906431239,0.9935365353735919,10.0,0.8163112067090995,0.7716666666666666,214.025,4.819169639819671,18.717747028813925,train,0.7716666666666666,7095.666,1.2589391,1.1401719,0.3,0.43059853,0.20842263,0.10838173,0.06411631,0.046260566,0.04187816,0.0454449,0.05489715,rule_constrained
2023-04-16,排水闸,1.0283333333333333,6,0.07104380495315706,1,223145.7438231923,50229.117124906355,2340.732594538905,2340.732594538905,223145.7438231923,50229.117124906355,L_corr,新滩口闸,23.723333333333333,17.187083333333334,6.536249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989999999999998,0.0,0.9946696830314042,0.0,0.3195396289271251,0.9944405794860771,10.0,0.5306022843609148,65.36249999999998,neutral,0.7518796992481203,0.6154672395273899,S1,0.0,26.17958333333333,4.626041730244954,24.3864,5.103899886535146,32.961599755731186,88.76429986347603,4.0,106.0,0.8660254037844387,-0.49999999999999983,0.9679377830240642,-0.25119006388481935,23.73,0.0,0.10999999999999943,0.0,0.0,0.0,1,排水闸,True,1,-0.7831700004004134,0.23718330687001948,-1.2884004838573218,0.1431084601602284,0.0,0.5190515943421052,-1.640288181825647,0.10065663862764695,6.536249999999999,0.0,0.0,0.9946696830314042,0.9944405794860771,10.0,0.5306022843609148,0.9483333333333333,261.7958333333333,4.600323618951567,23.60451795193804,train,0.9483333333333333,5174.1396,1.2305801,1.1511278,0.3,0.39468122,0.1975024,0.10787182,0.068265036,0.05307688,0.051002197,0.057285205,0.07031525,rule_constrained
2023-04-17,排水闸,0.9257142857142856,7,0.032450904833144396,1,1123836.7226361346,100145.86603441212,3410.1162552625347,3410.1162552625347,1123836.7226361346,100145.86603441212,L_corr,新滩口闸,24.274583333333336,17.136666666666667,7.137916666666669,78.3,78.3,78.3,19.391666666666666,0.0,78.3,0.0,7.279999999999998,78.3,0.9993087609260154,4.373238128640803,0.34473319795627855,0.999690370038607,0.03816793893129771,27.749891484834592,149.67916666666667,outflow,0.920515574650913,0.757250268528464,S2,10.233900085586356,26.919583333333335,3.5645833214124045,21.8826,10.251000085236228,43.19549984131754,77.9651999925477,4.0,107.0,0.8660254037844387,-0.49999999999999983,0.9634705485641488,-0.2678143051621742,24.27,13.0,0.5399999999999991,13.0,4.3333333333332575,1.8571428571428572,1,排水闸,True,1,-1.8809790942800526,0.11357745169166124,-2.4199561034818595,0.06625480488179203,0.0,0.7450595083995142,-2.294533885322479,0.07510823502703265,7.137916666666669,78.3,78.3,0.9993087609260154,0.999690370038607,0.03816793893129771,27.749891484834592,1.0283333333333333,1.0274650127226463,3.563479619616213,21.083240626009843,train,1.0283333333333333,5443.4873,1.4407208,1.2523093,0.3,0.47841683,0.22238056,0.10856532,0.05834415,0.037187513,0.029957518,0.030119063,0.035029065,rule_constrained
2023-04-18,排水闸,1.01,4,0.020000000000000018,1,34614968.181196794,4203366.4807978,244346.38781663764,244346.38781663764,34614968.181196794,4203366.4807978,L_corr,新滩口闸,23.935000000000002,17.363333333333333,6.571666666666669,154.0,154.0,154.0,100.30833333333334,74.2,154.0,0.0,7.02,79.8,0.999760647384482,5.043425116919247,0.31825334428733965,0.9999467961300972,0.012897678417884782,71.93742946514249,219.7166666666667,outflow,0.9505907626208379,0.8442534908700322,S2,20.484900183510035,21.6875,2.553541660308838,2.8557,30.71880026909639,63.37260001987488,72.5625000298237,4.0,108.0,0.8660254037844387,-0.49999999999999983,0.9587178169872964,-0.2843591872810034,23.92,92.7,-0.34999999999999787,79.7,35.233333333333256,15.1,1,排水闸,True,1,-2.7525594360930903,0.05465813312650192,-3.16472250711275,0.03619550553409191,0.0,0.8571881691102772,-2.8032180621096643,0.05195819222912894,6.571666666666669,154.0,154.0,0.999760647384482,0.9999467961300972,0.012897678417884782,71.93742946514249,0.9257142857142856,0.2797184006878762,2.5534058020105515,2.7378104699706225,train,0.9257142857142856,200187.22,1.5156711,1.2703545,0.3,0.51968485,0.23439172,0.108641125,0.053271703,0.029297616,0.019670697,0.016975632,0.018066715,rule_constrained
2023-04-19,排水闸,0.98,6,0.05627314338711379,1,9121454.573954415,820305.9739095602,43261.08011738126,43261.08011738126,9121454.573954415,820305.9739095602,L_corr,新滩口闸,23.008333333333336,17.762083333333333,5.246250000000003,148.0,148.0,148.0,141.5,137.0,148.0,0.0,5.77,11.0,0.9992212177573603,5.003946305945459,0.25735570894636234,0.9997900377501606,0.00788229111928534,98.55932915234261,200.46250000000003,outflow,0.9140708915145005,0.8163265306122449,S2,0.15839999898616952,24.35625,1.8702083031336467,18.365399999999998,30.87720026808256,53.566199945794324,71.32410004174972,4.0,109.0,0.8660254037844387,-0.49999999999999983,0.9536809966304457,-0.30081980763566735,23.0,148.0,-0.9200000000000017,55.3,84.56666666666659,36.24285714285714,1,排水闸,True,1,-2.635060604390046,0.05989943448865763,-2.9034789133300944,0.04579838164404059,0.0,0.8352471495522884,-2.6492578744106074,0.05905503431501338,5.246250000000003,148.0,148.0,0.9992212177573603,0.9997900377501606,0.00788229111928534,98.55932915234261,1.01,0.19198305307409355,1.8698156299906525,17.514732975516786,train,1.01,120959.94,1.4794832,1.2484425,0.3,0.5137478,0.23322406,0.109154455,0.05430799,0.030483205,0.020943025,0.018394519,0.019744946,rule_constrained
2023-04-20,排水闸,0.8533333333333334,6,0.06101001739241041,1,3256713.2209857735,197645.321759748,12328.547382560087,12328.547382560087,3256713.2209857735,197645.321759748,L_corr,新滩口闸,22.46083333333333,17.757083333333334,4.703749999999996,136.0,136.0,136.0,133.29166666666666,132.0,136.0,0.0,4.969999999999999,4.0,0.9984731187888582,4.919980925828125,0.23391314896156215,0.9995096901424768,0.006844626967830254,111.66356394902272,183.03749999999997,outflow,0.8764769065520945,0.8012889366272825,S2,0.12150000081874168,26.177083333333332,2.6504166523615518,23.1597,20.764800183314946,36.10260015543645,67.08510001357126,4.0,110.0,0.8660254037844387,-0.49999999999999983,0.9483615800121715,-0.3171912885891061,22.46,133.0,-0.5399999999999991,-15.0,124.56666666666659,55.24285714285714,1,排水闸,True,1,-2.4032292517240226,0.07272779484071269,-2.658349209291655,0.056351207923103414,0.0,0.804284357898561,-2.490698319148364,0.0666366393376228,4.703749999999996,136.0,136.0,0.9984731187888582,0.9995096901424768,0.006844626967830254,111.66356394902272,0.98,0.1791723705224732,2.6491171269503555,21.96376968460789,train,0.98,63142.55,1.4385805,1.2258861,0.3,0.50353485,0.23055737,0.10942109,0.05572957,0.032462534,0.023375334,0.021390436,0.023528881,rule_constrained
2023-04-21,排水闸,0.8683333333333333,6,0.05335936864527373,1,8646729.535110218,1452078.3505099975,6767.467050408142,6767.467050408142,8646729.535110218,1452078.3505099975,L_corr,新滩口闸,22.432083333333335,17.955416666666668,4.476666666666667,133.0,133.0,133.0,132.70833333333334,131.0,133.0,0.0,4.609999999999999,2.0,0.9980565269943688,4.897839799950911,0.22168574162703433,0.9993419185922388,0.007189072609633357,119.13131656686478,177.76666666666665,outflow,0.8539205155746509,0.7969924812030075,S2,2.5019999998221465,19.596666666666668,5.012395858764648,17.1756,2.7818999996270577,33.51780026837332,66.46680002444327,4.0,111.0,0.8660254037844387,-0.49999999999999983,0.9427611433904207,-0.3334687789181868,22.44,133.0,-0.019999999999999574,0.0,137.99999999999991,74.24285714285715,1,排水闸,True,1,-1.8302892165984042,0.11507520820051632,-2.18819259511395,0.08045375283924594,0.0,0.7175733092314925,-2.1111432087300575,0.08689772972874533,4.476666666666667,133.0,133.0,0.9980565269943688,0.9993419185922388,0.007189072609633357,119.13131656686478,0.8533333333333334,0.14088185957344837,5.009097294241656,16.19248829441651,train,0.8533333333333334,34665.742,1.3825758,1.2123523,0.3,0.4726554,0.22186048,0.1096399,0.059689276,0.038396526,0.03096579,0.030976532,0.035816118,rule_constrained
2023-04-22,排水闸,1.2633333333333334,6,0.1638766473770914,1,21961198.968651295,2488020.875865,73071.90961545377,73071.90961545377,21961198.968651295,2488020.875865,L_corr,新滩口闸,22.238333333333333,18.076249999999998,4.162083333333335,131.0,131.0,131.0,130.20833333333334,130.0,131.0,0.0,4.279999999999998,1.0,0.9974000679901891,4.882801922586371,0.20648027501312272,0.9990726612159809,0.007494379215588308,123.28535576846211,172.62083333333334,outflow,0.8356605800214822,0.790547798066595,S2,23.71859987033531,9.900833333333333,3.931770841280619,3.1347,26.3420998709762,57.21930013905876,90.18089989478995,4.0,112.0,0.8660254037844387,-0.49999999999999983,0.9368813462954315,-0.3496474552512284,22.25,130.0,-0.19000000000000128,-3.0,131.99999999999991,92.81428571428572,1,排水闸,True,1,-2.521200991446621,0.0662060946346579,-2.775704175433801,0.051329690076226016,0.0,0.8238376749799659,-2.6427860137682386,0.05862654030915038,4.162083333333335,131.0,131.0,0.9974000679901891,0.9990726612159809,0.007494379215588308,123.28535576846211,0.8683333333333333,0.07420059955033724,3.9281247576896243,2.936841956232289,train,0.8683333333333333,71852.15,1.4192958,1.2013963,0.3,0.50959456,0.23197712,0.10910204,0.05478454,0.031263534,0.021990255,0.01975919,0.02152882,rule_constrained
2023-04-23,排水闸,1.3616666666666666,6,0.033374973990834576,1,10239661.091863193,1208613.2535166,30152.65573365315,30152.65573365315,10239661.091863193,1208613.2535166,L_corr,新滩口闸,22.15125,18.133333333333333,4.017916666666668,130.0,130.0,130.0,129.0,128.0,130.0,0.0,4.099999999999998,2.0,0.9970244112427165,4.875197323201151,0.19947663025053197,0.9989121172564205,0.0076084199847831595,125.63548124950039,170.17916666666667,outflow,0.8195488721804511,0.7883995703544576,S2,12.027599959401414,9.288333333333334,3.9860416452089944,3.6513000000000004,38.24819982955887,69.24690009846017,102.20849985419136,4.0,113.0,0.8660254037844387,-0.49999999999999983,0.9307239310379795,-0.36572252349726897,22.14,129.0,-0.10999999999999943,-1.0,130.6666666666666,111.24285714285715,1,排水闸,True,1,-2.5126488158233724,0.06673564170671058,-2.7656535049895403,0.051817839375128474,0.0,0.8233554347732529,-2.651375789424031,0.05809108414490809,4.017916666666668,130.0,130.0,0.9970244112427165,0.9989121172564205,0.0076084199847831595,125.63548124950039,1.2633333333333334,0.07066954095866092,3.9817052992879822,3.3983522893989746,train,1.2633333333333334,56649.656,1.4077969,1.1917293,0.3,0.509353,0.23188014,0.10907487,0.054797076,0.031305287,0.02205991,0.019860491,0.02166924,rule_constrained
2023-04-24,排水闸,1.3083333333333333,6,0.02544056253745627,1,3945488.851859742,557865.9458006,8569.17166579595,8569.17166579595,3945488.851859742,557865.9458006,L_corr,新滩口闸,22.049583333333334,18.16875,3.880833333333335,128.0,128.0,128.0,127.20833333333333,126.0,128.0,0.0,3.960000000000001,2.0,0.9965456707374287,4.859812404361672,0.1929882627497446,0.9986933078076276,0.0077061392242486525,126.46306281217527,166.80833333333334,outflow,0.8066595059076263,0.7841031149301826,S2,1.3058999640634283,10.939166666666667,3.3094791968663535,5.4405,37.05209979380015,60.318899976937246,103.51439981825479,4.0,114.0,0.8660254037844387,-0.49999999999999983,0.9242907221930934,-0.3816892202666588,22.05,127.0,-0.08999999999999986,-2.0,128.6666666666666,127.52857142857144,1,排水闸,True,1,-2.4328784815838143,0.07145734258221696,-2.699113587110583,0.05475482862603408,0.0,0.8140152870624034,-2.6114327589002393,0.05977254172934546,3.880833333333335,128.0,128.0,0.9965456707374287,0.9986933078076276,0.0077061392242486525,126.46306281217527,1.3616666666666666,0.08429874133059338,3.3051547262389893,5.028603674091524,train,1.3616666666666666,34906.246,1.3945599,1.1839957,0.3,0.5059972,0.23091878,0.10908195,0.055216357,0.03194701,0.022890463,0.020917555,0.023030752,rule_constrained
2023-04-25,排水闸,1.3,5,0.06066300355241237,1,1884721.0896406404,312887.1888233,3967.3884123144994,3967.3884123144994,1884721.0896406404,312887.1888233,L_corr,新滩口闸,21.77333333333333,18.263333333333332,3.509999999999998,198.0,198.0,198.0,138.5,120.0,198.0,0.0,3.8200000000000003,78.0,0.9988513286261541,5.293304824724492,0.17533926357475987,0.9997764699253394,0.006574621959237344,151.50099082791394,233.09999999999997,outflow,0.8947368421052632,0.8560687432867884,S2,0.10980000125755396,14.652083333333332,2.6028125087420144,22.029300000000003,13.443299924722396,39.943799794684764,103.62419981951234,4.0,115.0,0.8660254037844387,-0.49999999999999983,0.9175836260593937,-0.39754281428255595,21.76,143.0,-0.28999999999999915,16.0,132.99999999999991,134.71428571428572,1,排水闸,True,1,-2.364417535613721,0.07561752776455044,-2.736566972205259,0.05211947443509704,0.0,0.8044072257689301,-2.472721187530807,0.06785577203142243,3.509999999999998,198.0,198.0,0.9988513286261541,0.9997764699253394,0.006574621959237344,151.50099082791394,1.3083333333333333,0.09633190883190883,2.6022307018676076,20.213724973550203,train,1.3083333333333333,24376.334,1.4505627,1.2368422,0.3,0.50243545,0.22998369,0.10919012,0.055737983,0.032659337,0.02374537,0.021945257,0.024302818,rule_constrained
2023-04-26,排水闸,1.268,5,0.04118252056394804,1,1049860.9766077914,197182.623094356,2619.7561713620703,2619.7561713620703,1049860.9766077914,197182.623094356,L_corr,新滩口闸,20.435,18.382916666666667,2.052083333333332,186.0,186.0,186.0,175.125,168.0,186.0,0.0,2.7699999999999996,18.0,0.9953288443075503,5.231108616854587,0.10572866365941853,0.9988106194892322,0.005855943782939684,163.57564403814408,206.52083333333331,outflow,0.7679914070891515,0.8259935553168636,S2,0.11520000226710181,18.82125,2.3820833464463553,25.238699999999998,1.530899967588084,39.9005997979657,103.43159981682675,4.0,116.0,0.8660254037844387,-0.49999999999999983,0.9106046300942163,-0.4132786077829042,20.42,174.0,-1.3399999999999999,31.0,147.99999999999991,138.42857142857142,1,排水闸,True,1,-1.6979070439855766,0.12655287882220193,-2.0328733204517757,0.09053114713780297,0.0,0.6912954348516916,-2.0209118057227036,0.09162053918830348,2.052083333333332,186.0,186.0,0.9953288443075503,0.9988106194892322,0.005855943782939684,163.57564403814408,1.3,0.11021618192465353,2.3792501429390676,22.982477077558897,train,1.3,12088.413,1.3127844,1.1607949,0.3,0.46387094,0.21950495,0.10980634,0.060870938,0.04008773,0.033079583,0.033610884,0.039168634,rule_constrained
2023-04-27,排水闸,1.1966666666666665,6,0.048876260995383926,1,650627.749048052,135950.2959950456,2034.1220984731874,2034.1220984731874,650627.749048052,135950.2959950456,L_corr,新滩口闸,21.032083333333336,18.27625,2.755833333333335,183.0,183.0,183.0,131.5875,88.5,183.0,0.0,3.870000000000001,94.5,0.9971700623973774,5.214935757608986,0.1402162320008702,0.9993090536320374,0.005288207297726071,170.37416862479367,210.55833333333334,outflow,0.8249194414607949,0.8302900107411385,S2,0.2942999948572833,20.697916666666668,2.365833361943563,9.2331,0.5192999983819391,40.07339979200424,93.7610997386173,4.0,117.0,0.8660254037844387,-0.49999999999999983,0.9033558023246845,-0.4288919379124835,21.07,127.0,0.6499999999999986,-47.0,147.99999999999991,137.57142857142858,1,排水闸,True,1,-1.6148006052418005,0.1345328841235621,-1.999996880721926,0.09152502071185895,0.0,0.6762814029826731,-1.935110119746539,0.09766069218190579,2.755833333333335,183.0,183.0,0.9971700623973774,0.9993090536320374,0.005288207297726071,170.37416862479367,1.268,0.10945487396439274,2.364198697974923,8.340774458444045,train,1.268,8370.873,1.3436935,1.1949517,0.3,0.45814422,0.21784171,0.10980935,0.061591443,0.041194446,0.034508202,0.03542084,0.041489754,rule_constrained
2023-04-28,排水闸,1.0999999999999999,6,0.03162277660168373,1,1795514.8108330104,208429.73524474062,28800.41342164336,28800.41342164336,1795514.8108330104,208429.73524474062,L_corr,新滩口闸,22.6308,18.10291666666667,4.527883333333332,111.0,111.0,111.0,64.296,26.7,111.0,0.0,5.559999999999999,84.3,0.9971062574198112,4.718498871295094,0.22231622751588365,0.998784446537165,0.006246096189881325,149.5932096061159,156.27883333333332,outflow,0.8227712137486574,0.7733619763694952,S2,1.6875000212166924,20.074583333333333,1.743437498807907,11.999699999999999,2.0970000183410775,39.258899813398784,77.86349996865738,4.0,118.0,0.8660254037844387,-0.49999999999999983,0.895839290734909,-0.4443781781046132,22.84,51.8,1.7699999999999996,-75.2,117.59999999999992,125.97142857142856,1,排水闸,True,1,-1.6389842662977347,0.1321643570696491,-1.9794011342586302,0.09403146021462011,0.0,0.6806379660173353,-1.988645369466711,0.0931662166983954,4.527883333333332,111.0,111.0,0.9971062574198112,0.998784446537165,0.006246096189881325,149.5932096061159,1.1966666666666665,0.12538777847178847,1.7413182573189947,10.749802737031686,train,1.1966666666666665,24632.385,1.3453096,1.1936628,0.3,0.4599818,0.21836947,0.10979364,0.061343826,0.040828448,0.03404981,0.03485492,0.040778108,rule_constrained
2023-04-29,排水闸,1.1183333333333334,6,0.040173235977313114,1,639258.932597386,136864.0001622249,6774.302558211401,6774.302558211401,639258.932597386,136864.0001622249,L_corr,新滩口闸,23.747083333333332,17.98875,5.758333333333333,33.4,33.4,33.4,32.458333333333336,31.4,33.4,0.0,5.990000000000002,2.0,0.9949064144630949,3.5380565643793527,0.2759419231623382,0.9958862153307168,0.009154714678059202,108.92558624397535,90.98333333333332,outflow,0.757250268528464,0.6895810955961332,S2,0.04860000130975095,17.800833333333333,2.308229168256124,22.5909,2.0304000173837267,15.588899944373225,72.82530008308186,4.0,119.0,0.8660254037844387,-0.49999999999999983,0.8880573226294932,-0.45973273945210397,23.75,18.1,0.9100000000000001,-33.699999999999996,65.63333333333325,109.98571428571428,1,排水闸,True,1,-1.1180029261374687,0.1880896454658257,-1.4703724093361137,0.132230842703925,0.0,0.5753172414421384,-1.7070533975208613,0.1043622703881109,5.758333333333333,33.4,33.4,0.9949064144630949,0.9958862153307168,0.009154714678059202,108.92558624397535,1.0999999999999999,0.16296155019835218,2.2987336104905594,20.06201416979062,train,1.0999999999999999,18286.756,1.2576938,1.1543502,0.3,0.42161003,0.20710903,0.10960148,0.06595902,0.04811637,0.043640405,0.047191575,0.056772098,rule_constrained
2023-04-30,排水闸,0.9700000000000001,6,0.050990195135927854,1,343478.11712603073,96306.90658321803,2692.078508362874,2692.078508362874,343478.11712603073,96306.90658321803,L_corr,新滩口闸,24.086250000000003,17.97791666666667,6.108333333333334,34.6,34.6,34.6,34.15833333333333,33.5,34.6,0.0,6.23,1.1000000000000014,0.9962366175884547,3.572345637857985,0.2904292906268142,0.9971021980309991,0.016731734523145567,82.91163105858398,95.68333333333334,outflow,0.7959183673469388,0.7003222341568206,S2,0.0,19.96,2.9717708230018616,25.083,1.7361000225264434,3.5612999849718108,72.80820008343198,4.0,120.0,0.8660254037844387,-0.49999999999999983,0.8800122039735357,-0.47495107206704995,24.08,18.7,0.3299999999999983,0.5999999999999979,29.533333333333257,94.22857142857143,1,排水闸,True,1,-1.0315441435458672,0.20450525577621448,-1.5598273571891055,0.12057964176522473,0.0,0.5737179041413536,-1.7350667474580912,0.10119719831720729,6.108333333333334,34.6,34.6,0.9962366175884547,0.9971021980309991,0.016731734523145567,82.91163105858398,1.1183333333333334,0.3339654210819855,2.963159219659547,22.073346112268197,train,1.1183333333333334,10180.328,1.280533,1.177551,0.3,0.41556153,0.20397182,0.108312115,0.065963395,0.049159754,0.045660503,0.050267152,0.061103817,rule_constrained
