date,site,target_tn_day,n_obs_day,std_day,mask_y,L_all,L_key,L_corr,L0,L_aux_1,L_aux_2,primary_prior_column,gate,Hu,Hd,delta_h,Qg,Qg_sgn,Qg_abs,flow_mean,flow_min,flow_max,flow_signed_evidence,level_range,flow_range,connect,log_qg_abs,hydraulic_gradient_abs,mix,res,mem,exchange_strength,direction,connect_rank_trainfit,exchange_rank_trainfit,state_label,precip,temp_mean,wind_speed,solar_radiation,api3,api7,api15,month,doy,month_sin,month_cos,doy_sin,doy_cos,archive_xtk_up_level,archive_xtk_flow,archive_xtk_level_diff1,archive_xtk_flow_diff1,archive_xtk_flow_roll3,archive_xtk_flow_roll7,archive_hydro_available,target_site,mechanistic_window,storm_window_3d,state_score_s1,state_prob_s1,state_score_s2,state_prob_s2,state_score_s3,state_prob_s3,state_score_s4,state_prob_s4,z_delta_h,z_qg_sgn,z_qg_abs,z_connect,z_mix,z_res,z_mem,tn_history_feature,warm_retention_proxy,wind_resuspension_proxy,bio_season_proxy
2022-06-04,排水闸,0.87,6,0.03741657386773945,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95,160.0,0.08999999999999986,57.0,103.5333333333333,103.62857142857145,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.20666666666666667,0.0,0.0,0.0
2022-06-05,排水闸,0.9666666666666668,6,0.1687865186822955,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,197.0,-0.14999999999999858,37.0,153.3333333333333,119.65714285714286,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.87,0.0,0.0,0.0
2022-06-06,排水闸,1.1157142857142857,7,0.11586410054852352,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79,201.0,-0.010000000000001563,4.0,185.99999999999997,136.22857142857143,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.9666666666666668,0.0,0.0,0.0
2022-06-07,排水闸,0.9183333333333333,6,0.02339278141269697,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74,200.0,-0.05000000000000071,-1.0,199.3333333333333,148.08571428571426,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.1157142857142857,0.0,0.0,0.0
2022-06-08,排水闸,0.995,4,0.039051248379533304,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,203.0,-0.019999999999999574,3.0,201.3333333333333,158.79999999999998,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.9183333333333333,0.0,0.0,0.0
2022-06-09,排水闸,0.9871428571428572,7,0.04430874976934522,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.78,204.0,0.060000000000002274,1.0,202.3333333333333,181.14285714285714,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.995,0.0,0.0,0.0
2022-06-10,排水闸,1.0516666666666667,6,0.059558561284018804,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,203.0,-0.060000000000002274,-1.0,203.3333333333333,195.42857142857142,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,0.9871428571428572,0.0,0.0,0.0
2022-06-11,排水闸,1.0983333333333334,6,0.03933474573735311,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57,201.0,-0.14999999999999858,-2.0,202.66666666666663,201.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.0516666666666667,0.0,0.0,0.0
2022-06-12,排水闸,1.18,6,0.01732050807568879,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.49,204.0,-0.08000000000000185,3.0,202.66666666666663,202.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.0983333333333334,0.0,0.0,0.0
2022-06-13,排水闸,1.2049999999999998,6,0.05439056290693578,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,204.0,-0.00999999999999801,0.0,202.99999999999997,202.71428571428572,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.18,0.0,0.0,0.0
2022-06-14,排水闸,1.2133333333333332,6,0.03944053188733081,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.49,204.0,0.00999999999999801,0.0,204.0,203.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.2049999999999998,0.0,0.0,0.0
2022-06-15,排水闸,1.2040000000000002,5,0.10442221985765289,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44,203.0,-0.04999999999999716,-1.0,203.66666666666663,203.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.2133333333333332,0.0,0.0,0.0
2022-06-16,排水闸,1.126,5,0.041279534881100526,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.41,202.0,-0.030000000000001137,-1.0,202.99999999999997,203.0,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.2040000000000002,0.0,0.0,0.0
2022-06-17,排水闸,1.2083333333333333,6,0.02339278141269702,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42,206.0,0.010000000000001563,4.0,203.66666666666663,203.42857142857142,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.126,0.0,0.0,0.0
2022-06-18,排水闸,1.1833333333333333,6,0.023570226039551605,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43,203.0,0.00999999999999801,-3.0,203.66666666666663,203.71428571428572,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.2083333333333333,0.0,0.0,0.0
2022-06-19,排水闸,1.1916666666666667,6,0.07924995618645826,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,202.0,-0.030000000000001137,-1.0,203.66666666666663,203.42857142857142,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.1833333333333333,0.0,0.0,0.0
2022-06-20,排水闸,1.135,6,0.06499999999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39,205.0,-0.00999999999999801,3.0,203.3333333333333,203.57142857142858,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.1916666666666667,0.0,0.0,0.0
2022-06-21,排水闸,1.0825,4,0.07327175444876417,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.47,208.0,0.0799999999999983,3.0,204.99999999999997,204.14285714285714,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.135,0.0,0.0,0.0
2022-06-22,排水闸,1.1025,4,0.04815340071064549,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52,210.0,0.05000000000000071,2.0,207.66666666666663,205.14285714285714,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.0825,0.0,0.0,0.0
2022-06-23,排水闸,1.134,5,0.04841487374764078,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.59,216.0,0.07000000000000028,6.0,211.3333333333333,207.14285714285714,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.1025,0.0,0.0,0.0
2022-07-04,排水闸,1.13,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85,39.6,-0.05999999999999872,39.6,13.199999999999962,104.08571428571429,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.134,0.0,0.0,0.0
2022-07-11,排水闸,1.3366666666666667,3,0.020548046676563275,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,0.0,-0.28999999999999915,0.0,0.0,38.92857142857143,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.13,0.0,0.0,0.0
2022-07-13,排水闸,1.33,3,0.008164965809277268,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74,84.3,-0.010000000000001563,84.3,28.099999999999955,22.642857142857146,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.3366666666666667,0.0,0.0,0.0
2022-07-18,排水闸,1.53,2,0.010000000000000009,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.53,242.0,-0.25,-52.0,267.99999999999994,203.9,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.33,0.0,0.0,0.0
2022-07-19,排水闸,1.69,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,285.0,-0.13000000000000256,43.0,273.6666666666666,244.6142857142857,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.53,0.0,0.0,0.0
2022-07-20,排水闸,1.54,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.43,321.0,0.030000000000001137,36.0,282.6666666666666,278.42857142857144,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.69,0.0,0.0,0.0
2022-07-21,排水闸,1.47,2,0.020000000000000018,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67,210.0,0.240000000000002,-111.0,271.99999999999994,267.85714285714283,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.54,0.0,0.0,0.0
2022-07-22,排水闸,1.54,3,0.04242640687119289,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,190.0,0.7299999999999969,-20.0,240.33333333333326,258.57142857142856,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.47,0.0,0.0,0.0
2022-07-23,排水闸,1.5666666666666667,6,0.029814239699997223,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.05,0.0,0.6500000000000021,-190.0,133.3333333333333,220.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.54,0.0,0.0,0.0
2022-07-24,排水闸,1.5750000000000002,6,0.02692582403567255,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14,0.0,0.08999999999999986,0.0,63.33333333333328,178.28571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.5666666666666667,0.0,0.0,0.0
2022-07-25,排水闸,1.508,5,0.031240998703626646,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13,0.0,-0.010000000000001563,0.0,0.0,143.71428571428572,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.5750000000000002,0.0,0.0,0.0
2022-07-26,排水闸,1.4633333333333332,6,0.0573488351136175,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11,0.0,-0.019999999999999574,0.0,0.0,103.0,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.508,0.0,0.0,0.0
2022-07-27,排水闸,1.4271428571428573,7,0.06318098396427424,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14,0.0,0.030000000000001137,0.0,0.0,57.142857142857146,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.4633333333333332,0.0,0.0,0.0
2022-07-28,排水闸,1.34,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15,0.0,0.00999999999999801,0.0,0.0,27.142857142857142,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.4271428571428573,0.0,0.0,0.0
2022-11-01,排水闸,1.565,2,0.025000000000000022,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,90.6,-0.19000000000000128,26.0,76.33333333333327,83.68571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.34,0.0,0.0,0.0
2022-11-02,排水闸,1.56,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79,82.4,-0.41000000000000014,-8.199999999999989,79.19999999999995,86.71428571428571,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.565,0.0,0.0,0.0
2022-11-03,排水闸,1.57,6,0.015275252316519482,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51,77.1,-0.2799999999999976,-5.300000000000011,83.3666666666666,83.29999999999998,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.56,0.0,0.0,0.0
2022-11-04,排水闸,1.6433333333333333,6,0.0654896090146283,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39,74.9,-0.120000000000001,-2.1999999999999886,78.13333333333328,79.81428571428572,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.57,0.0,0.0,0.0
2022-11-05,排水闸,1.6900000000000002,6,0.033665016461206954,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.89,66.8,-0.5,-8.100000000000009,72.93333333333328,75.74285714285715,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.6433333333333333,0.0,0.0,0.0
2022-11-06,排水闸,1.655,6,0.023629078131263064,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.28,59.1,-0.6099999999999994,-7.699999999999996,66.93333333333328,73.64285714285714,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.6900000000000002,0.0,0.0,0.0
2022-11-07,排水闸,1.6266666666666667,6,0.022110831935702586,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,39.4,-0.5400000000000027,-19.700000000000003,55.099999999999945,70.04285714285713,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.655,0.0,0.0,0.0
2022-11-08,排水闸,1.5816666666666668,6,0.0456131072780134,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29,0.0,0.5500000000000007,-39.4,32.83333333333328,57.1,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.6266666666666667,0.0,0.0,0.0
2022-11-09,排水闸,1.53,3,0.024494897427831803,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94,0.0,0.6500000000000021,0.0,13.133333333333276,45.32857142857142,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.5816666666666668,0.0,0.0,0.0
2022-11-10,排水闸,1.585,6,0.026925824035672546,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26,0.0,0.3200000000000003,0.0,0.0,34.31428571428571,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.53,0.0,0.0,0.0
2022-11-11,排水闸,1.5816666666666668,6,0.02192157739660986,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.57,0.0,0.3099999999999987,0.0,0.0,23.614285714285717,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.585,0.0,0.0,0.0
2022-11-12,排水闸,1.6033333333333335,6,0.1168569876197207,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99,0.0,0.41999999999999815,0.0,0.0,14.071428571428571,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.5816666666666668,0.0,0.0,0.0
2022-11-13,排水闸,1.8183333333333334,6,0.033374973990834604,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.28,0.0,0.2900000000000027,0.0,0.0,5.628571428571428,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.6033333333333335,0.0,0.0,0.0
2022-11-14,排水闸,1.7614285714285713,7,0.03522522287410847,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46,34.2,0.17999999999999972,34.2,11.399999999999944,4.885714285714286,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.8183333333333334,0.0,0.0,0.0
2022-11-15,排水闸,1.764,5,0.028705400188814675,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38,65.4,-0.08000000000000185,31.200000000000003,33.199999999999946,14.22857142857143,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.7614285714285713,0.0,0.0,0.0
2022-11-16,排水闸,1.6933333333333334,3,0.036817870057290904,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,60.9,-0.3099999999999987,-4.500000000000007,53.49999999999994,22.928571428571427,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.764,0.0,0.0,0.0
2022-11-17,排水闸,1.69,5,0.032863353450309996,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.01,53.1,-0.05999999999999872,-7.799999999999997,59.79999999999995,30.514285714285716,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.6933333333333334,0.0,0.0,0.0
2022-11-18,排水闸,1.72,6,0.02768874620972694,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03,52.9,0.019999999999999574,-0.20000000000000284,55.633333333333276,38.07142857142857,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.69,0.0,0.0,0.0
2022-11-19,排水闸,1.7233333333333334,6,0.04109609335312655,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.82,55.0,-0.21000000000000085,2.1000000000000014,53.66666666666661,45.92857142857143,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.72,0.0,0.0,0.0
2022-11-20,排水闸,1.7216666666666667,6,0.03184162195757136,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.47,53.0,-0.3500000000000014,-2.0,53.633333333333276,53.5,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.7233333333333334,0.0,0.0,0.0
2022-11-21,排水闸,1.752,5,0.036551333764994164,1,0.0,0.0,0.0,0.0,0.0,0.0,L_corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26,50.5,-0.2099999999999973,-2.5,52.83333333333328,55.82857142857143,1,排水闸,False,0,0.0,0.5324998872961588,-1.0999999999999999,0.17725381455337766,-1.2999999999999998,0.14512314907523183,-1.2999999999999998,0.14512314907523183,,,,,,,,1.7216666666666667,0.0,0.0,0.0
